Formant_1_Hz,Formant_2_Hz,Formant_3_Hz,Vowel
1234.375,2578.1249999999995,5171.875,o
1218.75,2593.75,5218.75,o
1234.375,2562.4999999999995,5234.375,o
1249.9999999999998,2562.4999999999995,5328.125,o
1234.375,2546.8749999999995,5187.5,o
1265.6250000000002,2546.8749999999995,5109.375,o
1265.6250000000002,2531.2500000000005,5265.625,o
1265.6250000000002,2640.625,5406.25,o
1265.6250000000002,2562.4999999999995,5453.125000000001,o
1312.5,2578.1249999999995,5328.125,o
1281.2499999999998,2593.75,5250.0,o
1328.125,2499.9999999999995,5359.375000000001,o
1328.125,2515.625,5359.375000000001,o
1531.25,2468.75,5656.25,o
1609.3749999999998,2468.75,7281.250000000001,o
1453.1249999999998,2515.625,6921.875,o
1312.5,2546.8749999999995,6250.000000000001,o
1343.75,6265.625,7015.625,o
1312.5,2640.625,6203.125,o
1343.75,6234.375,7140.624999999999,o
1437.5,2968.75,6500.0,o
1343.75,5875.0,7328.124999999998,o
1343.75,6015.625000000001,7390.625,o
1359.3749999999998,6015.625000000001,7234.374999999999,o
1296.875,6031.25,7140.624999999999,o
1359.3749999999998,6109.375,7578.125000000001,o
1359.3749999999998,5828.125,7374.999999999999,o
1312.5,2859.375,6093.75,o
1249.9999999999998,6093.75,7093.750000000001,o
1296.875,5937.5,7124.999999999999,o
1390.6250000000002,4718.750000000001,6203.125,o
1187.5,2828.125,4421.875,o
1312.5,6000.0,7499.999999999999,o
1249.9999999999998,5812.499999999999,7203.124999999999,o
1265.6250000000002,3046.875,5921.875,o
1453.1249999999998,5796.875,7250.000000000001,o
1437.5,5750.0,7109.375000000001,o
1234.375,4453.125,5812.499999999999,o
1437.5,4343.75,5843.75,o
1437.5,4437.5,6015.625000000001,o
1359.3749999999998,4171.874999999999,6015.625000000001,o
2906.2499999999995,4234.375000000001,5921.875,o
1328.125,4609.375,6062.5,o
1593.7499999999998,4203.125,5734.375,o
1421.875,5906.25,7546.875,o
1343.75,3078.125,4359.375,o
1296.875,3203.1249999999995,4312.5,o
1281.2499999999998,2875.0,5750.0,o
1343.75,3000.0,4484.375,o
1453.1249999999998,3171.8749999999995,6015.625000000001,o
1359.3749999999998,4828.125,5703.125,o
1374.9999999999998,5531.250000000001,7093.750000000001,o
1296.875,5265.625,7250.000000000001,o
1312.5,5109.375,7374.999999999999,o
1296.875,4843.75,7828.125,o
1312.5,2828.125,4921.875,o
1296.875,2718.7499999999995,4828.125,o
1296.875,2671.875,4687.5,o
1328.125,2812.5,4890.625,o
1296.875,2625.0,4671.875,o
1265.6250000000002,2640.625,4640.625000000001,o
1281.2499999999998,2671.875,4765.625,o
1249.9999999999998,2718.7499999999995,5046.875,o
1234.375,2656.25,4687.5,o
1234.375,2640.625,4890.625,o
1249.9999999999998,2687.5,4984.375000000001,o
1265.6250000000002,2625.0,4765.625,o
1281.2499999999998,2593.75,5359.375000000001,o
1249.9999999999998,2718.7499999999995,5421.875000000001,o
1281.2499999999998,2796.8750000000005,5218.75,o
1265.6250000000002,2859.375,5140.625,o
1281.2499999999998,2859.375,5187.5,o
1265.6250000000002,2718.7499999999995,5265.625,o
1249.9999999999998,2656.25,5375.0,o
1249.9999999999998,2671.875,5281.25,o
1281.2499999999998,2687.5,5250.0,o
1281.2499999999998,2578.1249999999995,4984.375000000001,o
1249.9999999999998,2656.25,5390.625000000001,o
1265.6250000000002,2718.7499999999995,5406.25,o
1296.875,2625.0,5546.874999999999,o
1296.875,2609.375,7265.624999999999,o
1234.375,2593.75,5906.25,o
1281.2499999999998,2718.7499999999995,6078.125,o
1281.2499999999998,2656.25,7296.874999999999,o
1265.6250000000002,2734.3749999999995,5812.499999999999,o
1265.6250000000002,6078.125,7265.624999999999,o
1328.125,6015.625000000001,7218.750000000002,o
1312.5,6062.5,7156.249999999999,o
1374.9999999999998,5984.375,7296.874999999999,o
1437.5,6062.5,7187.500000000001,o
1468.75,4359.375,5906.25,o
1312.5,2984.375,5843.75,o
1296.875,5765.625,7203.124999999999,o
1359.3749999999998,5968.75,7093.750000000001,o
1437.5,5906.25,7187.500000000001,o
1296.875,4421.875,5921.875,o
1468.75,5828.125,7218.750000000002,o
1328.125,3296.875,6296.874999999999,o
1500.0,4671.875,5953.125,o
1359.3749999999998,3312.5,6015.625000000001,o
1249.9999999999998,4593.75,5921.875,o
1328.125,3078.125,5859.375,o
1390.6250000000002,3093.7500000000005,5843.75,o
1312.5,3140.6250000000005,5921.875,o
1343.75,5953.125,7734.375,o
1406.25,4406.25,5953.125,o
1328.125,2984.375,6031.25,o
1328.125,3171.8749999999995,5984.375,o
1312.5,3140.6250000000005,5750.0,o
1249.9999999999998,2984.375,4484.375,o
1265.6250000000002,2843.75,4343.75,o
1437.5,5859.375,7109.375000000001,o
1500.0,4187.5,5890.625,o
1453.1249999999998,4421.875,6093.75,o
1312.5,4312.5,5906.25,o
1312.5,4359.375,6000.0,o
4281.25,5953.125,7171.874999999998,o
1328.125,2921.875,4609.375,o
1468.75,5890.625,7515.625,o
1312.5,5453.125000000001,7140.624999999999,o
4265.625,5750.0,7124.999999999999,o
1312.5,5718.75,7093.750000000001,o
1531.25,5687.5,7156.249999999999,o
1453.1249999999998,5656.25,7234.374999999999,o
1500.0,5093.749999999999,7156.249999999999,o
1468.75,2562.4999999999995,5156.249999999999,o
1453.1249999999998,2453.125,5078.125,o
1421.875,2593.75,5015.625,o
1312.5,2718.7499999999995,4859.374999999999,o
1343.75,2640.625,5015.625,o
1281.2499999999998,2593.75,5078.125,o
1296.875,2609.375,5031.25,o
1328.125,2562.4999999999995,5281.25,o
1265.6250000000002,2625.0,5343.75,o
1265.6250000000002,2609.375,5484.375000000001,o
1265.6250000000002,2625.0,5218.75,o
1296.875,2640.625,5250.0,o
1328.125,2687.5,5187.5,o
1312.5,2625.0,5046.875,o
1296.875,2578.1249999999995,5250.0,o
1312.5,2656.25,5046.875,o
1312.5,5171.875,7218.750000000002,o
1312.5,2484.375,5359.375000000001,o
1343.75,2437.5,5265.625,o
1296.875,2546.8749999999995,5218.75,o
1281.2499999999998,2531.2500000000005,5265.625,o
1296.875,2390.6250000000005,5156.249999999999,o
1328.125,2359.3750000000005,5062.500000000001,o
1312.5,2531.2500000000005,5124.999999999999,o
1312.5,2609.375,5218.75,o
1359.3749999999998,2656.25,5124.999999999999,o
1359.3749999999998,2593.75,5109.375,o
1359.3749999999998,2515.625,5187.5,o
1296.875,2593.75,5250.0,o
1343.75,5421.875000000001,7124.999999999999,o
1468.75,2281.25,5484.375000000001,o
1515.625,2328.125,7250.000000000001,o
1374.9999999999998,2499.9999999999995,7468.749999999999,o
2437.5,6140.625,7187.500000000001,o
1343.75,6046.875,7124.999999999999,o
1390.6250000000002,3203.1249999999995,6078.125,o
1296.875,2953.125,6296.874999999999,o
1593.7499999999998,2796.8750000000005,6187.500000000001,o
1249.9999999999998,3062.5,5968.75,o
1296.875,3000.0,5890.625,o
1500.0,3000.0,7359.375,o
2781.2500000000005,5796.875,7312.5,o
1406.25,2890.6249999999995,5953.125,o
1374.9999999999998,3109.3750000000005,6312.500000000001,o
1265.6250000000002,2906.2499999999995,4578.124999999999,o
1593.7499999999998,6015.625000000001,7328.124999999998,o
1328.125,4593.75,6374.999999999999,o
1312.5,5984.375,7171.874999999998,o
1359.3749999999998,5906.25,7437.499999999999,o
1453.1249999999998,3000.0,6546.875,o
1343.75,5906.25,7187.500000000001,o
1531.25,6234.375,7187.500000000001,o
1374.9999999999998,6062.5,6921.875,o
4328.125,5843.75,7218.750000000002,o
1390.6250000000002,4500.0,6015.625000000001,o
4453.125,5906.25,7328.124999999998,o
3062.5,6187.500000000001,7687.5,o
1500.0,4421.875,6984.375,o
2984.375,6218.750000000001,6953.125,o
1343.75,5812.499999999999,7109.375000000001,o
2765.6250000000005,5796.875,7187.500000000001,o
1328.125,2718.7499999999995,5171.875,o
1328.125,2703.125,4890.625,o
1312.5,2734.3749999999995,5078.125,o
1296.875,2734.3749999999995,4984.375000000001,o
1249.9999999999998,2671.875,4906.25,o
1234.375,2656.25,5031.25,o
1234.375,2656.25,5140.625,o
1249.9999999999998,2640.625,5124.999999999999,o
1249.9999999999998,2656.25,5078.125,o
1249.9999999999998,2640.625,5124.999999999999,o
1234.375,2656.25,5156.249999999999,o
1234.375,2656.25,4875.0,o
1296.875,2703.125,4921.875,o
1296.875,2718.7499999999995,4828.125,o
1265.6250000000002,2671.875,4906.25,o
1265.6250000000002,2656.25,4859.374999999999,o
1296.875,2749.9999999999995,5093.749999999999,o
1296.875,2578.1249999999995,4968.75,o
1328.125,2515.625,5093.749999999999,o
1359.3749999999998,2562.4999999999995,5171.875,o
1281.2499999999998,2640.625,5281.25,o
1265.6250000000002,2671.875,5281.25,o
1281.2499999999998,2593.75,5031.25,o
1343.75,2578.1249999999995,5453.125000000001,o
1328.125,2578.1249999999995,5343.75,o
1453.1249999999998,2578.1249999999995,7218.750000000002,o
1468.75,2609.375,5078.125,o
1437.5,4812.5,7046.875000000001,o
1343.75,2687.5,7312.5,o
1312.5,2718.7499999999995,7296.874999999999,o
1281.2499999999998,2749.9999999999995,7250.000000000001,o
1265.6250000000002,2765.6250000000005,5921.875,o
1312.5,2921.875,5921.875,o
1343.75,2890.6249999999995,5843.75,o
1281.2499999999998,2718.7499999999995,6140.625,o
1374.9999999999998,2968.75,6531.249999999999,o
1531.25,5859.375,7359.375,o
1328.125,4453.125,7218.750000000002,o
1390.6250000000002,2875.0,5875.0,o
1265.6250000000002,6015.625000000001,7234.374999999999,o
1328.125,5984.375,7156.249999999999,o
1312.5,6203.125,7062.5,o
1421.875,6015.625000000001,7390.625,o
1359.3749999999998,5937.5,7187.500000000001,o
4234.375000000001,5890.625,7203.124999999999,o
1249.9999999999998,4406.25,6156.25,o
1312.5,2890.6249999999995,4421.875,o
1265.6250000000002,4343.75,5937.5,o
1281.2499999999998,3203.1249999999995,5890.625,o
1343.75,5812.499999999999,7281.250000000001,o
1296.875,5953.125,7656.249999999999,o
1390.6250000000002,5812.499999999999,7640.625,o
1312.5,5890.625,7156.249999999999,o
1421.875,4468.75,5890.625,o
1546.8750000000002,6062.5,7328.124999999998,o
1359.3749999999998,5234.375,7406.25,o
1390.6250000000002,5328.125,7453.125,o
1374.9999999999998,2703.125,5296.875,o
1343.75,2546.8749999999995,5250.0,o
1359.3749999999998,5187.5,7312.5,o
1328.125,2656.25,5359.375000000001,o
1328.125,2499.9999999999995,5421.875000000001,o
1312.5,2499.9999999999995,5468.749999999999,o
1296.875,2578.1249999999995,5359.375000000001,o
1265.6250000000002,2703.125,5250.0,o
1281.2499999999998,2796.8750000000005,5124.999999999999,o
1328.125,2843.75,5265.625,o
1312.5,2593.75,5296.875,o
1265.6250000000002,2593.75,4750.0,o
1249.9999999999998,2468.75,5484.375000000001,o
1281.2499999999998,2484.375,5375.0,o
1296.875,5484.375000000001,7328.124999999998,o
1281.2499999999998,2531.2500000000005,5343.75,o
1265.6250000000002,2562.4999999999995,5578.124999999999,o
1281.2499999999998,2578.1249999999995,5062.500000000001,o
1312.5,2515.625,5656.25,o
1328.125,2390.6250000000005,5671.875,o
1265.6250000000002,2578.1249999999995,7312.5,o
1328.125,2531.2500000000005,7203.124999999999,o
1343.75,2734.3749999999995,4984.375000000001,o
1296.875,2390.6250000000005,7390.625,o
1312.5,2437.5,7250.000000000001,o
1281.2499999999998,2609.375,7109.375000000001,o
1359.3749999999998,2546.8749999999995,6531.249999999999,o
1343.75,6187.500000000001,7515.625,o
1406.25,2546.8749999999995,6171.875,o
1249.9999999999998,2749.9999999999995,5812.499999999999,o
1421.875,4406.25,5921.875,o
1296.875,4375.0,5953.125,o
1390.6250000000002,5906.25,7031.25,o
1390.6250000000002,4468.75,5875.0,o
1359.3749999999998,5937.5,6875.0,o
1343.75,5890.625,7124.999999999999,o
1296.875,4359.375,5906.25,o
1437.5,5718.75,7171.874999999998,o
1484.375,5828.125,7078.125000000001,o
1296.875,3187.4999999999995,5921.875,o
1421.875,3140.6250000000005,6265.625,o
1484.375,5843.75,7296.874999999999,o
1343.75,2968.75,5718.75,o
1218.75,5906.25,7203.124999999999,o
1374.9999999999998,4406.25,5890.625,o
1281.2499999999998,3046.875,4578.124999999999,o
1374.9999999999998,5812.499999999999,7140.624999999999,o
1359.3749999999998,2671.875,4843.75,o
1406.25,4937.5,7328.124999999998,o
1453.1249999999998,4875.0,7406.25,o
1406.25,4828.125,7296.874999999999,o
1390.6250000000002,4734.375,7296.874999999999,o
1406.25,4859.374999999999,7281.250000000001,o
1359.3749999999998,2640.625,4843.75,o
1343.75,2640.625,4796.875,o
1312.5,2625.0,4718.750000000001,o
1281.2499999999998,2749.9999999999995,4718.750000000001,o
1296.875,2812.5,4781.250000000001,o
1359.3749999999998,2859.375,4953.125,o
1359.3749999999998,2625.0,4812.5,o
1343.75,2656.25,4781.250000000001,o
1281.2499999999998,2546.8749999999995,4625.0,o
1312.5,2593.75,4765.625,o
1359.3749999999998,2828.125,4968.75,o
1343.75,2609.375,4890.625,o
1312.5,2499.9999999999995,4734.375,o
1312.5,2515.625,4812.5,o
1265.6250000000002,2703.125,4890.625,o
1281.2499999999998,2671.875,5031.25,o
1312.5,2671.875,4999.999999999999,o
1343.75,2703.125,4999.999999999999,o
1343.75,2625.0,4984.375000000001,o
1374.9999999999998,2718.7499999999995,5218.75,o
1343.75,2546.8749999999995,7281.250000000001,o
1296.875,2656.25,7296.874999999999,o
1265.6250000000002,2640.625,7296.874999999999,o
1281.2499999999998,2718.7499999999995,7265.624999999999,o
1312.5,2609.375,5921.875,o
1281.2499999999998,2687.5,5812.499999999999,o
1296.875,2781.2500000000005,7218.750000000002,o
1234.375,2703.125,5921.875,o
1328.125,6171.875,7250.000000000001,o
1343.75,5953.125,7499.999999999999,o
1328.125,6203.125,7374.999999999999,o
1343.75,6125.0,7234.374999999999,o
1312.5,4218.75,5906.25,o
1281.2499999999998,6203.125,7437.499999999999,o
1374.9999999999998,6093.75,7250.000000000001,o
1359.3749999999998,4375.0,5984.375,o
1609.3749999999998,5843.75,7140.624999999999,o
4203.125,5937.5,7124.999999999999,o
1453.1249999999998,6093.75,6906.25,o
1359.3749999999998,6000.0,7156.249999999999,o
1359.3749999999998,5609.374999999999,7390.625,o
1437.5,5906.25,7453.125,o
1343.75,2265.625,5921.875,o
1406.25,5234.375,7546.875,o
1406.25,5281.25,7843.750000000001,o
1312.5,2437.5,5390.625000000001,o
1312.5,2406.25,4718.750000000001,o
1343.75,2515.625,5546.874999999999,o
1328.125,2468.75,4609.375,o
1312.5,2578.1249999999995,4609.375,o
1296.875,2609.375,4687.5,o
1296.875,2546.8749999999995,4593.75,o
1343.75,2671.875,5484.375000000001,o
1328.125,2499.9999999999995,4968.75,o
1296.875,2484.375,4687.5,o
1296.875,2515.625,5703.125,o
1328.125,2421.875,5499.999999999999,o
1296.875,2453.125,5781.249999999999,o
1281.2499999999998,2375.0,5875.0,o
1281.2499999999998,2468.75,5671.875,o
1281.2499999999998,2437.5,5546.874999999999,o
1281.2499999999998,2499.9999999999995,5687.5,o
1296.875,5453.125000000001,7312.5,o
1296.875,2453.125,5515.624999999999,o
1390.6250000000002,2484.375,5578.124999999999,o
1296.875,2531.2500000000005,7250.000000000001,o
1265.6250000000002,2499.9999999999995,5843.75,o
1296.875,2484.375,7406.25,o
1296.875,2562.4999999999995,7359.375,o
1234.375,2828.125,5859.375,o
1234.375,2609.375,5921.875,o
1296.875,6031.25,7499.999999999999,o
1343.75,2593.75,7531.25,o
1374.9999999999998,5656.25,7593.75,o
1359.3749999999998,5828.125,7218.750000000002,o
1406.25,5687.5,7734.375,o
1531.25,5593.750000000001,7531.25,o
1406.25,4687.5,6109.375,o
1343.75,4375.0,5640.624999999999,o
1359.3749999999998,5640.624999999999,7625.0,o
1437.5,5562.500000000001,7578.125000000001,o
1500.0,5640.624999999999,7374.999999999999,o
1421.875,5515.624999999999,7468.749999999999,o
1468.75,5609.374999999999,7374.999999999999,o
2937.5,4796.875,5781.249999999999,o
1374.9999999999998,3125.0000000000005,5734.375,o
1328.125,4734.375,5953.125,o
1296.875,2968.75,5593.750000000001,o
1343.75,4453.125,6015.625000000001,o
1328.125,4453.125,5875.0,o
1296.875,5859.375,7171.874999999998,o
4343.75,5890.625,7140.624999999999,o
1296.875,4406.25,5843.75,o
1468.75,5734.375,7234.374999999999,o
1453.1249999999998,5656.25,7203.124999999999,o
1609.3749999999998,5531.250000000001,7281.250000000001,o
1406.25,5312.5,7296.874999999999,o
1406.25,5109.375,7468.749999999999,o
1390.6250000000002,5156.249999999999,7359.375,o
1421.875,5156.249999999999,7328.124999999998,o
1390.6250000000002,5156.249999999999,7281.250000000001,o
1390.6250000000002,5140.625,7218.750000000002,o
1281.2499999999998,2640.625,4875.0,o
1343.75,2515.625,5171.875,o
1328.125,2546.8749999999995,5203.125,o
1281.2499999999998,2531.2500000000005,5531.250000000001,o
1249.9999999999998,2593.75,5499.999999999999,o
1296.875,2734.3749999999995,4906.25,o
1374.9999999999998,2859.375,5031.25,o
1374.9999999999998,2656.25,5156.249999999999,o
1328.125,2718.7499999999995,5296.875,o
1281.2499999999998,2578.1249999999995,5499.999999999999,o
1296.875,2593.75,5515.624999999999,o
1328.125,2578.1249999999995,5453.125000000001,o
1328.125,2562.4999999999995,5312.5,o
1328.125,2531.2500000000005,5312.5,o
1281.2499999999998,2499.9999999999995,5578.124999999999,o
1234.375,2625.0,5875.0,o
1281.2499999999998,2531.2500000000005,7109.375000000001,o
1265.6250000000002,2562.4999999999995,5968.75,o
1296.875,2484.375,7124.999999999999,o
1296.875,2562.4999999999995,7406.25,o
1281.2499999999998,2546.8749999999995,7171.874999999998,o
1249.9999999999998,2562.4999999999995,7156.249999999999,o
1265.6250000000002,2484.375,5859.375,o
1249.9999999999998,2593.75,4421.875,o
1249.9999999999998,2546.8749999999995,6031.25,o
1281.2499999999998,5953.125,7250.000000000001,o
1281.2499999999998,2734.3749999999995,7234.374999999999,o
1359.3749999999998,6093.75,7250.000000000001,o
1359.3749999999998,5906.25,7328.124999999998,o
1343.75,5843.75,7203.124999999999,o
1390.6250000000002,5718.75,7328.124999999998,o
1390.6250000000002,5578.124999999999,7437.499999999999,o
1390.6250000000002,5812.499999999999,7296.874999999999,o
1343.75,5828.125,7203.124999999999,o
1328.125,5906.25,7281.250000000001,o
1359.3749999999998,5828.125,7343.75,o
1390.6250000000002,5843.75,7374.999999999999,o
1406.25,2749.9999999999995,5765.625,o
1468.75,5812.499999999999,7390.625,o
1546.8750000000002,5875.0,7281.250000000001,o
1468.75,5546.874999999999,7406.25,o
1390.6250000000002,5546.874999999999,7875.000000000001,o
2593.75,4343.75,5625.0,o
2640.625,4281.25,5640.624999999999,o
2843.75,5562.500000000001,7625.0,o
1390.6250000000002,2781.2500000000005,5703.125,o
1328.125,2796.8750000000005,5656.25,o
2656.25,5656.25,7765.625,o
2640.625,5687.5,7546.875,o
2671.875,5671.875,7531.25,o
2718.7499999999995,4500.0,5812.499999999999,o
2687.5,5671.875,7374.999999999999,o
2843.75,5562.500000000001,7374.999999999999,o
1515.625,3078.125,5124.999999999999,o
1437.5,2937.5,5265.625,o
1578.1250000000002,5499.999999999999,7453.125,o
1265.6250000000002,5828.125,7281.250000000001,u
1234.375,5562.500000000001,7109.375000000001,u
1249.9999999999998,5453.125000000001,7203.124999999999,u
1265.6250000000002,5312.5,7124.999999999999,u
1249.9999999999998,2562.4999999999995,5343.75,u
1218.75,2531.2500000000005,5546.874999999999,u
1203.125,2468.75,5484.375000000001,u
1218.75,2531.2500000000005,5406.25,u
1218.75,2499.9999999999995,5453.125000000001,u
1218.75,2515.625,5468.749999999999,u
1218.75,2515.625,5296.875,u
1265.6250000000002,2484.375,5328.125,u
2421.875,5421.875000000001,7187.500000000001,u
1343.75,2453.125,5437.499999999999,u
1187.5,2437.5,5578.124999999999,u
1203.125,2499.9999999999995,5250.0,u
1187.5,2593.75,5062.500000000001,u
1203.125,2640.625,5578.124999999999,u
1187.5,2625.0,5578.124999999999,u
1187.5,2593.75,5656.25,u
1390.6250000000002,2468.75,5453.125000000001,u
1218.75,2625.0,6953.125,u
1203.125,2656.25,5546.874999999999,u
1312.5,2562.4999999999995,5562.500000000001,u
1218.75,2468.75,5187.5,u
1203.125,2499.9999999999995,5406.25,u
1218.75,2515.625,7203.124999999999,u
1171.875,2499.9999999999995,5875.0,u
1156.25,2531.2500000000005,7078.125000000001,u
1140.625,2531.2500000000005,5984.375,u
1156.25,2718.7499999999995,6015.625000000001,u
1156.25,2781.2500000000005,6203.125,u
1156.25,2640.625,4531.25,u
1156.25,2578.1249999999995,5906.25,u
1171.875,2593.75,5796.875,u
1187.5,2546.8749999999995,5968.75,u
1187.5,2734.3749999999995,5875.0,u
1125.0,6015.625000000001,7203.124999999999,u
1109.375,6140.625,7359.375,u
1234.375,4437.5,6109.375,u
1218.75,6265.625,7343.75,u
1343.75,4500.0,6312.500000000001,u
1234.375,4140.625,5921.875,u
1359.3749999999998,6187.500000000001,7000.0,u
1312.5,5984.375,7187.500000000001,u
1234.375,6046.875,7234.374999999999,u
1359.3749999999998,5953.125,7093.750000000001,u
1390.6250000000002,3000.0,7124.999999999999,u
1234.375,5703.125,7093.750000000001,u
1234.375,2593.75,5515.624999999999,u
1234.375,2515.625,5453.125000000001,u
1187.5,2546.8749999999995,5484.375000000001,u
1218.75,5437.499999999999,7203.124999999999,u
1281.2499999999998,5375.0,7109.375000000001,u
1312.5,2734.3749999999995,5531.250000000001,u
1328.125,2593.75,5484.375000000001,u
1328.125,2609.375,5375.0,u
1296.875,2562.4999999999995,5390.625000000001,u
1359.3749999999998,2671.875,5437.499999999999,u
2484.375,5546.874999999999,7156.249999999999,u
1406.25,2499.9999999999995,5468.749999999999,u
1249.9999999999998,2703.125,5296.875,u
1265.6250000000002,5609.374999999999,7109.375000000001,u
1218.75,5734.375,7046.875000000001,u
1218.75,5593.750000000001,7046.875000000001,u
1171.875,2625.0,7093.750000000001,u
1156.25,2562.4999999999995,7109.375000000001,u
1171.875,2546.8749999999995,6953.125,u
1203.125,2781.2500000000005,7140.624999999999,u
1187.5,5921.875,7343.75,u
1281.2499999999998,6046.875,7328.124999999998,u
1390.6250000000002,5765.625,7234.374999999999,u
1249.9999999999998,4343.75,7218.750000000002,u
1406.25,6250.000000000001,7390.625,u
1203.125,3218.7499999999995,7140.624999999999,u
1312.5,3531.25,7031.25,u
1218.75,5843.75,7281.250000000001,u
1265.6250000000002,5859.375,7562.5,u
1296.875,5953.125,7640.625,u
1374.9999999999998,4453.125,5968.75,u
1421.875,6000.0,7093.750000000001,u
3125.0000000000005,6046.875,7031.25,u
1484.375,5890.625,7406.25,u
1390.6250000000002,6000.0,7250.000000000001,u
3140.6250000000005,4343.75,6859.375,u
1421.875,2953.125,4312.5,u
1437.5,4406.25,6937.500000000001,u
1640.625,4078.1249999999995,7140.624999999999,u
1593.7499999999998,4234.375000000001,7124.999999999999,u
1312.5,2953.125,4484.375,u
1281.2499999999998,3015.625,4390.625,u
1203.125,2656.25,5375.0,u
1218.75,2625.0,5437.499999999999,u
1218.75,2593.75,5437.499999999999,u
1203.125,2499.9999999999995,7062.5,u
1203.125,2453.125,5515.624999999999,u
1265.6250000000002,2453.125,5468.749999999999,u
1234.375,2468.75,7031.25,u
1203.125,2468.75,7031.25,u
1249.9999999999998,2625.0,6968.75,u
1218.75,2531.2500000000005,4906.25,u
1203.125,2406.25,7015.625,u
1203.125,2406.25,6937.500000000001,u
1187.5,2453.125,6906.25,u
1171.875,2703.125,7031.25,u
1109.375,2437.5,7000.0,u
1171.875,2421.875,6890.625000000001,u
1187.5,2390.6250000000005,7031.25,u
1187.5,2328.125,7093.750000000001,u
1234.375,2406.25,7093.750000000001,u
1234.375,2421.875,7109.375000000001,u
1203.125,2656.25,6656.25,u
1156.25,2375.0,7124.999999999999,u
1078.125,2437.5,7109.375000000001,u
1109.375,2437.5,7171.874999999998,u
1140.625,2578.1249999999995,4515.625,u
1156.25,2515.625,7109.375000000001,u
1156.25,4484.375,7296.874999999999,u
1125.0,4468.75,7343.75,u
1187.5,4484.375,7218.750000000002,u
1140.625,6140.625,7296.874999999999,u
1046.875,5796.875,7218.750000000002,u
984.3750000000001,2859.375,4640.625000000001,u
1453.1249999999998,5937.5,7078.125000000001,u
1093.75,5984.375,7296.874999999999,u
1218.75,6015.625000000001,7312.5,u
4421.875,6015.625000000001,7421.875000000002,u
1218.75,2968.75,7078.125000000001,u
1249.9999999999998,2859.375,6015.625000000001,u
1390.6250000000002,2937.5,4562.5,u
1187.5,4484.375,6281.250000000001,u
4296.875000000001,6140.625,7203.124999999999,u
1374.9999999999998,3125.0000000000005,7218.750000000002,u
1390.6250000000002,2843.75,4609.375,u
1437.5,2875.0,5937.5,u
1421.875,5953.125,7281.250000000001,u
1374.9999999999998,2953.125,4390.625,u
2921.875,4468.75,6109.375,u
3203.1249999999995,5218.75,6468.749999999999,u
1359.3749999999998,6015.625000000001,7015.625,u
1546.8750000000002,2843.75,4515.625,u
2890.6249999999995,5843.75,7124.999999999999,u
4234.375000000001,5765.625,7265.624999999999,u
1281.2499999999998,3078.125,5890.625,u
1406.25,2984.375,6171.875,u
1484.375,2937.5,5750.0,u
1203.125,5499.999999999999,7203.124999999999,u
1249.9999999999998,5234.375,7187.500000000001,u
1281.2499999999998,4999.999999999999,7124.999999999999,u
1249.9999999999998,3062.5,4968.75,u
1218.75,2921.875,4953.125,u
1218.75,2828.125,5015.625,u
1203.125,2640.625,5124.999999999999,u
1218.75,2625.0,5171.875,u
1218.75,2515.625,5031.25,u
1218.75,2515.625,5124.999999999999,u
1203.125,2578.1249999999995,5187.5,u
1218.75,2515.625,5046.875,u
1187.5,2499.9999999999995,5250.0,u
1203.125,2499.9999999999995,5296.875,u
1218.75,2656.25,5312.5,u
1234.375,4999.999999999999,7046.875000000001,u
1203.125,2703.125,5390.625000000001,u
1203.125,5484.375000000001,6937.500000000001,u
1203.125,2546.8749999999995,5453.125000000001,u
1328.125,2468.75,5234.375,u
1203.125,2453.125,5031.25,u
1218.75,2531.2500000000005,5296.875,u
1203.125,2531.2500000000005,5218.75,u
1218.75,2484.375,5593.750000000001,u
1187.5,2421.875,5468.749999999999,u
1171.875,2515.625,5765.625,u
1093.75,2468.75,7140.624999999999,u
1156.25,2484.375,5890.625,u
1093.75,2609.375,6046.875,u
1140.625,2609.375,6093.75,u
1140.625,2546.8749999999995,7140.624999999999,u
1171.875,6125.0,6937.500000000001,u
1187.5,5859.375,7343.75,u
1171.875,4312.5,6203.125,u
1093.75,4421.875,6078.125,u
1046.875,6000.0,7156.249999999999,u
1046.875,6281.250000000001,7078.125000000001,u
1031.25,6093.75,7281.250000000001,u
1171.875,6062.5,7406.25,u
1296.875,6171.875,7187.500000000001,u
1171.875,6156.25,6953.125,u
1031.25,3000.0,6218.750000000001,u
1125.0,4546.875,6156.25,u
1140.625,5828.125,7250.000000000001,u
1343.75,3171.8749999999995,6062.5,u
1265.6250000000002,4562.5,6125.0,u
1296.875,4593.75,6328.124999999999,u
1328.125,6015.625000000001,7109.375000000001,u
1328.125,2984.375,6046.875,u
1171.875,2968.75,4453.125,u
1234.375,3125.0000000000005,6234.375,u
1390.6250000000002,4562.5,6156.25,u
1500.0,5765.625,7234.374999999999,u
1531.25,5796.875,7124.999999999999,u
1390.6250000000002,5968.75,7625.0,u
1218.75,2937.5,5437.499999999999,u
1218.75,5250.0,7218.750000000002,u
1218.75,3031.25,5031.25,u
1187.5,2765.6250000000005,4968.75,u
1203.125,2718.7499999999995,5281.25,u
1218.75,2781.2500000000005,5062.500000000001,u
1203.125,2843.75,5109.375,u
1234.375,4890.625,7109.375000000001,u
